date,spy_close,DTB3,spy_ret
2000-06-14,99.05451202392578,0.056600000000000004,0.001693731811266197
2000-06-15,99.26387023925781,0.0567,0.0021135656625259625
2000-06-16,98.44825744628906,0.056600000000000004,-0.008216612862291806
2000-06-19,99.70747375488281,0.0564,0.012790640903733053
2000-06-20,99.35069274902344,0.056299999999999996,-0.003578277459285295
2000-06-21,99.3086929321289,0.0565,-0.00042274307035417014
2000-06-22,97.79769134521484,0.0567,-0.015215199619500908
2000-06-23,96.95819854736328,0.056900000000000006,-0.008583973571403059
2000-06-26,98.2069091796875,0.056600000000000004,0.012878855538082545
2000-06-27,97.48285675048828,0.0567,-0.007372723927951297
2000-06-28,97.75572204589844,0.0565,0.0027991105770377445
2000-06-29,96.83229064941406,0.056799999999999996,-0.00944631554202835
2000-06-30,97.56684875488281,0.0571,0.00758587967445945
2000-07-03,98.90999603271484,0.0575,0.013766430862253376
2000-07-05,97.1260757446289,0.0582,-0.018035793748246598
2000-07-06,97.88162231445312,0.058499999999999996,0.007779029102449764
2000-07-07,99.45563507080078,0.0587,0.016080779201748552
2000-07-10,99.2876968383789,0.059000000000000004,-0.0016885743306783718
2000-07-11,99.49756622314453,0.0593,0.0021137501568522232
2000-07-12,100.14820098876953,0.0599,0.006539202819954459
2000-07-13,100.5888900756836,0.06,0.0044003694780645475
2000-07-14,101.57530212402344,0.0599,0.009806371733475316
2000-07-17,101.4073715209961,0.059800000000000006,-0.0016532621564078198
2000-07-18,100.5783920288086,0.059800000000000006,-0.00817474587649536
2000-07-19,99.77042388916016,0.06,-0.008033217904468093
2000-07-20,101.15554809570312,0.06,0.013883114379485528
2000-07-21,99.18283081054688,0.059500000000000004,-0.019501819942588483
2000-07-24,98.61619567871094,0.059800000000000006,-0.005713036492357104
2000-07-25,98.93098449707031,0.0602,0.0031920600484827144
2000-07-26,97.96558380126953,0.06,-0.009758324964706744
2000-07-27,97.6297836303711,0.0604,-0.003427736128022607
2000-07-28,95.42618560791016,0.0602,-0.022570960833056986
2000-07-31,96.03480529785156,0.0603,0.006377910696777844
2000-08-01,96.62239837646484,0.060700000000000004,0.006118542926086601
2000-08-02,97.10514831542969,0.060700000000000004,0.004996252909019505
2000-08-03,97.77669525146484,0.0605,0.006915667682765303
2000-08-04,98.30133819580078,0.0605,0.005365725881680161
2000-08-07,99.47662353515625,0.060599999999999994,0.011955944455348977
2000-08-08,99.8543701171875,0.0608,0.003797340205236699
2000-08-09,99.01490020751953,0.060700000000000004,-0.008406942116632288
2000-08-10,98.53223419189453,0.060700000000000004,-0.004874680624970651
2000-08-11,98.99394226074219,0.0611,0.004685858111655783
2000-08-14,100.25308227539062,0.060899999999999996,0.012719364295362245
2000-08-15,100.16915130615234,0.061,-0.0008371909105769904
2000-08-16,99.81241607666016,0.060899999999999996,-0.003561328261650898
2000-08-17,100.8616943359375,0.060899999999999996,0.010512502357136189
2000-08-18,100.52593231201172,0.060899999999999996,-0.0033289349949592317
2000-08-21,101.07156372070312,0.060899999999999996,0.005427767702744335
2000-08-22,100.90373992919922,0.061,-0.0016604451868149628
2000-08-23,101.30243682861328,0.0611,0.003951259880890623
2000-08-24,101.61724853515625,0.0611,0.003107641991629162
2000-08-25,101.57530212402344,0.0613,-0.00041278829861546296
2000-08-28,101.92156219482422,0.061399999999999996,0.003408900230274403
2000-08-29,101.94252014160156,0.0613,0.00020562819413316724
2000-08-30,100.96666717529297,0.061399999999999996,-0.009572580361492888
2000-08-31,102.3098373413086,0.0613,0.013303104911680297
2000-09-01,102.41475677490234,0.060899999999999996,0.00102550679700264
2000-09-05,101.5962905883789,0.060700000000000004,-0.007991682178402737
2000-09-06,100.44200134277344,0.0603,-0.011361529431050954
2000-09-07,101.30243682861328,0.0602,0.008566490853796127
2000-09-08,100.60987091064453,0.059699999999999996,-0.006836616567678977
2000-09-11,100.46295166015625,0.059500000000000004,-0.001460286641444597
2000-09-12,99.72843933105469,0.0592,-0.00731127561915812
2000-09-13,99.99073791503906,0.0592,0.002630128233669149
2000-09-14,100.49442291259766,0.059699999999999996,0.005037316536123271
2000-09-15,98.29586029052734,0.059699999999999996,-0.021877459050463455
2000-09-18,97.39114379882812,0.059699999999999996,-0.009204014177455755
2000-09-19,98.27481079101562,0.0599,0.009073381395055868
2000-09-20,97.54895782470703,0.059800000000000006,-0.007385951297857463
2000-09-21,96.06570434570312,0.059800000000000006,-0.01520522117385692
2000-09-22,97.81195068359375,0.0599,0.018177624884803567
2000-09-25,97.11763763427734,0.0599,-0.007098448036911176
2000-09-26,95.8763427734375,0.06,-0.012781353532447692
2000-09-27,96.38127136230469,0.0602,0.00526645650283486
2000-09-28,97.62261199951172,0.060700000000000004,0.012879479795828042
2000-09-29,96.69686889648438,0.0605,-0.009482875781196776
2000-10-02,96.84414672851562,0.0603,0.0015230879108290019
2000-10-03,95.93942260742188,0.060599999999999994,-0.00934206301212992
2000-10-04,96.73894500732422,0.060599999999999994,0.00833361696550905
2000-10-05,97.07556915283203,0.060700000000000004,0.0034797169380162973
2000-10-06,94.97163391113281,0.060599999999999994,-0.021673169264522785
2000-10-09,94.25627899169922,,-0.007532300856305851
2000-10-10,92.69942474365234,0.0605,-0.016517247070446994
2000-10-11,91.92090606689453,0.0605,-0.008398311844013073
2000-10-12,89.62763977050781,0.0601,-0.02494825600084727
2000-10-13,92.6152572631836,0.0602,0.033333662476503934
2000-10-16,93.03598022460938,0.060599999999999994,0.00454269602934021
2000-10-17,90.72168731689453,0.061200000000000004,-0.024875246137329166
2000-10-18,90.3850326538086,0.061200000000000004,-0.003710850988804748
2000-10-19,93.7934341430664,0.061399999999999996,0.03770979983281775
2000-10-20,94.19315338134766,0.0613,0.004261697441118706
2000-10-23,94.61399841308594,0.0616,0.004467894073303391
2000-10-24,93.98278045654297,0.0617,-0.006671507040502234
2000-10-25,91.77366638183594,0.062,-0.02350551945766821
2000-10-26,92.02613830566406,0.061799999999999994,0.002751027977651921
2000-10-27,93.77234649658203,0.0617,0.018975132751066326
2000-10-30,94.61399841308594,0.061900000000000004,0.008975481023444143
2000-10-31,96.2445297241211,0.061900000000000004,0.017233510245663997
2000-11-01,95.9183578491211,0.061799999999999994,-0.0033889913113498427
2000-11-02,96.076171875,0.061900000000000004,0.0016452953263352832
2000-11-03,96.12881469726562,0.062,0.0005479279746294363
2000-11-06,96.80205535888672,0.062400000000000004,0.007003526088835033
2000-11-07,96.7810287475586,0.0623,-0.0002172124470929404
2000-11-08,94.63501739501953,0.0622,-0.022173884492762252
2000-11-09,94.27735900878906,0.0621,-0.003779345067772888
2000-11-10,91.98403930664062,0.061900000000000004,-0.02432524336977493
2000-11-13,91.26871490478516,0.061900000000000004,-0.007776614369704338
2000-11-14,93.66715240478516,0.061799999999999994,0.026278856917204774
2000-11-15,93.96174621582031,0.061900000000000004,0.003145113345199846
2000-11-16,92.4889907836914,0.0617,-0.015673989590893056
2000-11-17,91.99457550048828,0.0617,-0.005345666322161935
2000-11-20,90.67960357666016,0.061799999999999994,-0.01429401588815582
2000-11-21,91.1424560546875,0.061799999999999994,0.005104262257124237
2000-11-22,88.96488952636719,0.061799999999999994,-0.023891900905256724
2000-11-24,90.78475952148438,0.061799999999999994,0.020456047377857
2000-11-27,91.58425903320312,0.061399999999999996,0.00880653885005378
2000-11-28,90.00634765625,0.061,-0.017229067457772085
2000-11-29,89.8380355834961,0.060599999999999994,-0.0018700022513603587
2000-11-30,89.0595932006836,0.0603,-0.008664953299084677
2000-12-01,89.0174789428711,0.0605,-0.0004728772757540689
2000-12-04,89.77494049072266,0.06,0.008509132777593909
2000-12-05,92.72041320800781,0.0591,0.03280952013094951
2000-12-06,91.23714447021484,0.0592,-0.01599721880515592
2000-12-07,89.98527526855469,0.0594,-0.013721047594478786
2000-12-08,90.19567108154297,0.0592,0.002338113789843721
2000-12-11,93.33055877685547,0.0591,0.03475652054829048
2000-12-12,92.93079376220703,0.058899999999999994,-0.004283323917563142
2000-12-13,91.65790557861328,0.058899999999999994,-0.01369716250192421
2000-12-14,90.49024963378906,0.058899999999999994,-0.012739282415991315
2000-12-15,88.44635009765625,0.058499999999999996,-0.022586958754168607
2000-12-18,89.6281967163086,0.057800000000000004,0.013362299488304918
2000-12-19,87.8027114868164,0.0576,-0.020367309578594117
2000-12-20,85.25968170166016,0.056600000000000004,-0.028962998318543764
2000-12-21,85.85062408447266,0.0524,0.006931088305963007
2000-12-22,88.4252700805664,0.0513,0.02998983436113911
2000-12-26,89.37494659423828,0.056100000000000004,0.010739876879161336
2000-12-27,90.0291748046875,0.0559,0.007320040295178076
2000-12-28,90.3034896850586,0.0571,0.003046955400471063
2000-12-29,88.59410858154297,0.057300000000000004,-0.018929291763554734
2001-01-02,86.99019622802734,0.056900000000000006,-0.01810405205487642
2001-01-03,91.16879272460938,0.0553,0.04803525773902928
2001-01-04,90.18746948242188,0.052300000000000006,-0.010763806483121363
2001-01-05,87.24345397949219,0.0499,-0.03264328758557189
2001-01-08,87.91876983642578,0.0506,0.007740590567314465
2001-01-09,87.6866455078125,0.051,-0.0026402135635559265
2001-01-10,89.22724151611328,0.051500000000000004,0.01756933452498788
2001-01-11,89.3116226196289,0.051699999999999996,0.000945687685530272
2001-01-12,89.142822265625,0.0519,-0.0018900155327242762
2001-01-16,89.71260070800781,0.052199999999999996,0.006391747848020879
2001-01-17,90.12413787841797,0.052199999999999996,0.004587283917335094
2001-01-18,91.02104187011719,0.051399999999999994,0.009951873191943239
2001-01-19,90.5040283203125,0.051,-0.005680154161962214
2001-01-22,91.1054458618164,0.051100000000000007,0.006645201906100517
2001-01-23,91.82300567626953,0.051,0.007876146235445525
2001-01-24,92.09736633300781,0.051399999999999994,0.002987929383465815
2001-01-25,91.86518859863281,0.051399999999999994,-0.002521002973477904
2001-01-26,91.75968933105469,0.0504,-0.0011484139877953048
2001-01-29,92.24931335449219,0.0499,0.005335938111898031
2001-01-30,93.05970764160156,0.0489,0.008784827308093046
2001-01-31,92.53295135498047,0.048600000000000004,-0.005660412008275162
2001-02-01,93.14744567871094,0.0487,0.006640816214465106
2001-02-02,91.03369903564453,0.0493,-0.022692481019364164
2001-02-05,91.70228576660156,0.0496,0.007344387166946298
2001-02-06,91.43216705322266,0.049400000000000006,-0.0029456050208650497
2001-02-07,90.95938873291016,0.049400000000000006,-0.005170809525243958
2001-02-08,89.89916229248047,0.0495,-0.011656041835801045
2001-02-09,89.0347900390625,0.0493,-0.009614908875410833
2001-02-12,90.05448913574219,0.0493,0.011452816323060944
2001-02-13,89.31839752197266,0.0492,-0.008173846976800903
2001-02-14,89.18331909179688,0.049400000000000006,-0.001512324828068623
2001-02-15,90.04773712158203,0.0495,0.009692597658261803
2001-02-16,88.06230163574219,0.0489,-0.022048699382185677
2001-02-20,86.70486450195312,0.0492,-0.0154145089166976
2001-02-21,84.83423614501953,0.0489,-0.021574664439864888
2001-02-22,84.96255493164062,0.048799999999999996,0.0015125825663324655
2001-02-23,84.38854217529297,0.04769999999999999,-0.006756067503025265
2001-02-26,86.18487548828125,0.0471,0.021286459828360416
2001-02-27,85.38797760009766,0.047,-0.009246377437674091
2001-02-28,83.70645904541016,0.0473,-0.019692685105655583
2001-03-01,84.1454086303711,0.0472,0.0052439153437706665
2001-03-02,83.47681427001953,0.0472,-0.007945702222310502
2001-03-05,84.23994445800781,0.047,0.009141822129433486
2001-03-06,85.14488983154297,0.0467,0.010742473530312546
2001-03-07,85.75269317626953,0.045700000000000005,0.007138459465143354
2001-03-08,85.84723663330078,0.045599999999999995,0.001102512976903336
2001-03-09,83.30803680419922,0.0461,-0.029578119560770944
2001-03-12,79.74230194091797,0.0454,-0.04280181120654514
2001-03-13,81.05242156982422,0.0454,0.016429418226187265
2001-03-14,79.45189666748047,0.0443,-0.01974678697248977
2001-03-15,79.47216033935547,0.0441,0.0002550432742947084
2001-03-16,77.878173828125,0.0443,-0.020057168503082812
2001-03-19,79.46270751953125,0.044199999999999996,0.020346312882262296
2001-03-20,77.32965850830078,0.0438,-0.026843397082916942
2001-03-21,76.01602172851562,0.0421,-0.016987489730659333
2001-03-22,75.24408721923828,0.0416,-0.010154892241457159
2001-03-23,77.519287109375,0.04190000000000001,0.030237590410359783
2001-03-26,78.50794982910156,0.04190000000000001,0.012753764341661533
2001-03-27,80.11273193359375,0.0424,0.020441014037247518
2001-03-28,77.89846801757812,0.042300000000000004,-0.027639350981702226
2001-03-29,78.19644927978516,0.042199999999999994,0.0038252518924992707
2001-03-30,79.0157699584961,0.042,0.010477722278404489
2001-04-02,77.32965850830078,0.0412,-0.021338923243815255
2001-04-03,74.74976348876953,0.0405,-0.03336229681208691
2001-04-04,75.06127166748047,0.04,0.0041673466800700165
2001-04-05,77.90528106689453,0.0401,0.03788917155591176
2001-04-06,76.72025299072266,0.0385,-0.01521113921858952
2001-04-09,77.57349395751953,0.0384,0.011121456636750793
2001-04-10,78.98869323730469,0.0385,0.018243335546548112
2001-04-11,79.04285430908203,0.0398,0.0006856813242197557
2001-04-12,80.4783935546875,0.0392,0.01816153095878925
2001-04-16,79.6319580078125,0.0405,-0.010517550232905903
2001-04-17,80.75605773925781,0.04019999999999999,0.014116188519878392
2001-04-18,83.9656982421875,0.0382,0.03974488840568302
2001-04-19,85.08294677734375,0.0378,0.013306011365899595
2001-04-20,84.30427551269531,0.0368,-0.00915190756951767
2001-04-23,82.77391815185547,0.0366,-0.01815278467827397
2001-04-24,82.32701110839844,0.0371,-0.0053991287767378715
2001-04-25,83.40365600585938,0.0375,0.013077662883246743
2001-04-26,83.77607727050781,0.0374,0.004465287044758348
2001-04-27,85.1709976196289,0.037599999999999995,0.016650580864713715
2001-04-30,85.76689147949219,0.038599999999999995,0.006996441001249298
2001-05-01,86.03097534179688,0.0383,0.003079088652383266
2001-05-02,85.87522888183594,0.038,-0.0018103532982413073
2001-05-03,84.7850341796875,0.0375,-0.01269510097782145
2001-05-04,86.22732543945312,0.0365,0.017011153840062576
2001-05-07,85.48247528076172,0.0365,-0.008638214799024713
2001-05-08,85.44183349609375,0.0362,-0.00047543996046539583
2001-05-09,85.08294677734375,0.0364,-0.004200363031376275
2001-05-10,85.33351135253906,0.0366,0.002944944723776599
2001-05-11,84.74440002441406,0.0369,-0.006903633974362111
2001-05-14,84.9137191772461,0.0363,0.0019979981306523786
2001-05-15,85.30643463134766,0.0355,0.004624876379302423
2001-05-16,87.31755828857422,0.0349,0.02357528674029874
2001-05-17,87.45294189453125,0.0349,0.001550474023902515
2001-05-18,87.85249328613281,0.0353,0.004568758728361821
2001-05-21,89.14582824707031,0.035699999999999996,0.01472166483340609
2001-05-22,89.0306625366211,0.0356,-0.0012918799759202848
2001-05-23,87.52069854736328,0.0356,-0.016960044396353013
2001-05-24,87.77799224853516,0.0362,0.0029398040171335627
2001-05-25,86.74195861816406,0.0358,-0.011802885937942875
2001-05-29,86.05130004882812,0.0363,-0.00796222013358261
2001-05-30,84.845947265625,0.036000000000000004,-0.014007374467546296
2001-05-31,85.2861328125,0.0355,0.005188056248543349
2001-06-01,85.8143081665039,0.0359,0.006192980459849062
2001-06-04,86.22732543945312,0.036000000000000004,0.004812918518760867
2001-06-05,87.21597290039062,0.0355,0.011465593486738701
2001-06-06,86.49140930175781,0.0354,-0.008307693814988859
2001-06-07,86.80290222167969,0.0355,0.003601431892907625
2001-06-08,85.99710845947266,0.0356,-0.009283027889426698
2001-06-11,85.38770294189453,0.0352,-0.007086348930735453
2001-06-12,85.23871612548828,0.0348,-0.0017448275486182663
2001-06-13,84.50740051269531,0.0347,-0.008579617878292867
2001-06-14,82.61138916015625,0.0348,-0.02243603922302906
2001-06-15,82.74449920654297,0.0344,0.001611279603695559
2001-06-18,82.34380340576172,0.0344,-0.004842567235569972
2001-06-19,82.70374298095703,0.034300000000000004,0.004371179861848873
2001-06-20,83.13834381103516,0.0341,0.005254911258105954
2001-06-21,84.08228302001953,0.034300000000000004,0.011353837058985183
2001-06-22,83.42357635498047,0.0337,-0.007834072070595721
2001-06-25,82.65621948242188,0.0338,-0.009198321458832814
2001-06-26,82.5407485961914,0.0338,-0.0013970017858732087
2001-06-27,82.4932632446289,0.0344,-0.0005752958674364317
2001-06-28,82.9482192993164,0.0356,0.0055150691922363215
2001-06-29,83.25377655029297,0.035699999999999996,0.0036837107964182714
2001-07-02,84.29277038574219,0.0359,0.012479840296752975
2001-07-03,84.27239227294922,0.0358,-0.00024175398079473442
2001-07-05,82.62908172607422,0.035699999999999996,-0.019499986918046552
2001-07-06,80.84310150146484,0.0355,-0.02161442663165647
2001-07-09,81.28450012207031,0.035699999999999996,0.005459941694560877
2001-07-10,80.30663299560547,0.0355,-0.012030179492969917
2001-07-11,80.38813018798828,0.035,0.0010148251687662757
2001-07-12,82.29631805419922,0.0352,0.023737184354812424
2001-07-13,83.00932312011719,0.0354,0.008663875648098784
2001-07-16,81.9703598022461,0.0356,-0.012516224429003908
2001-07-17,82.73767852783203,0.0353,0.009360929089943015
2001-07-18,82.174072265625,0.0346,-0.006811966110669143
2001-07-19,82.89391326904297,0.0347,0.00875995290936915
2001-07-20,82.39815521240234,0.0345,-0.005980632800282715
2001-07-23,80.77515411376953,0.0348,-0.01969705625628526
2001-07-24,79.99425506591797,0.0348,-0.009667564938987128
2001-07-25,80.8770523071289,0.0348,0.011035758011415764
2001-07-26,81.72588348388672,0.0348,0.010495327816033573
2001-07-27,82.03825378417969,0.0347,0.003822170981541584
2001-07-30,82.0654067993164,0.0349,0.0003309799256350221
2001-07-31,82.40495300292969,0.0346,0.004137507103859406
2001-08-01,82.92106628417969,0.0345,0.006263134222425304
2001-08-02,83.2605972290039,0.0345,0.004094628301819059
2001-08-03,82.80562591552734,0.0344,-0.005464425293817965
2001-08-06,81.69194793701172,0.0344,-0.013449303307624616
2001-08-07,82.0110855102539,0.0344,0.003906597667229894
2001-08-08,80.48997497558594,0.0341,-0.018547621034448847
2001-08-09,80.72767639160156,0.0338,0.002953180394051902
2001-08-10,81.00607299804688,0.0336,0.003448589367230692
2001-08-13,81.02642822265625,0.0337,0.00025128022944476136
2001-08-14,80.99250030517578,0.0335,-0.0004187265590337441
2001-08-15,80.29304504394531,0.0335,-0.00863604974034582
2001-08-16,80.57149505615234,0.0332,0.003467921935886631
2001-08-17,79.28125762939453,0.0329,-0.016013571870034382
2001-08-20,80.01460266113281,0.0334,0.009249916735255992
2001-08-21,78.64970397949219,0.0331,-0.01705811984621186
2001-08-22,79.46458435058594,0.0331,0.010360882875112054
2001-08-23,79.1794204711914,0.0333,-0.0035885656701660773
2001-08-24,80.8227310180664,0.0335,0.020754263381769666
2001-08-27,80.3405990600586,0.0337,-0.005965301492967923
2001-08-28,79.16581726074219,0.0333,-0.014622517295871718
2001-08-29,78.45956420898438,0.0334,-0.008921186898528166
2001-08-30,76.95205688476562,0.0329,-0.019213812100757566
2001-08-31,77.51569366455078,0.033,0.007324518701679272
2001-09-04,77.01993560791016,0.0336,-0.006395583051685194
2001-09-05,77.2100601196289,0.0333,0.0024685103956283427
2001-09-06,75.2204360961914,0.0327,-0.02576897389219468
2001-09-07,73.82833099365234,0.032,-0.018507006536878423
2001-09-10,74.7314682006836,0.0319,0.012232935444645321
2001-09-13,,0.0268,0.0
2001-09-14,,0.0259,0.0
2001-09-17,70.82685852050781,0.0254,-0.05224853430806897
2001-09-18,70.65707397460938,0.024300000000000002,-0.0023971774189205375
2001-09-19,69.23104095458984,0.0215,-0.02018245222738735
2001-09-20,67.0308609008789,0.0218,-0.031780253819295945
2001-09-21,66.30765533447266,0.022099999999999998,-0.010789143339150598
2001-09-24,68.63876342773438,0.0233,0.035155942123168415
2001-09-25,69.3544921875,0.0235,0.010427471650464204
2001-09-26,69.10910034179688,0.0233,-0.0035382256860839734
2001-09-27,69.70891571044922,0.0233,0.008679253031595113
2001-09-28,71.1880111694336,0.0235,0.021218167631929852
2001-10-01,71.07215881347656,0.0232,-0.0016274138587927256
2001-10-02,71.96507263183594,0.0222,0.01256348242780625
2001-10-03,73.17152404785156,0.0219,0.01676440211750596
2001-10-04,73.23287963867188,0.0217,0.0008385173278635527
2001-10-05,73.08972930908203,0.0215,-0.001954727579963289
2001-10-08,72.61260986328125,,-0.0065278589797909126
2001-10-09,72.22406768798828,0.0218,-0.00535089120229304
2001-10-10,73.83271789550781,0.0218,0.022273049123582744
2001-10-11,74.97782135009766,0.0223,0.015509431146913277
2001-10-12,74.63699340820312,0.022099999999999998,-0.004545716796745647
2001-10-15,74.50068664550781,0.022099999999999998,-0.0018262627749462412
2001-10-16,74.97098541259766,0.0218,0.006312676946558016
2001-10-17,73.37598419189453,0.0218,-0.0212749133804917
2001-10-18,73.21924591064453,0.0215,-0.0021360978387710006
2001-10-19,73.17152404785156,0.0215,-0.0006517666523253585
2001-10-22,74.61656188964844,0.0218,0.01974863665340454
2001-10-23,74.23487854003906,0.0216,-0.005115263152620897
