date,spy_close,vix_close,DTB3
2000-03-13,92.62164306640625,22.850000381469727,0.0571
2000-03-14,91.30592346191406,24.40999984741211,0.0571
2000-03-15,93.43612670898438,22.34000015258789,0.056900000000000006
2000-03-16,97.80095672607422,20.770000457763672,0.057
2000-03-17,98.44734191894531,22.3700008392334,0.0572
2000-03-20,97.94480895996094,22.959999084472656,0.0574
2000-03-21,99.9548110961914,21.700000762939453,0.0574
2000-03-22,100.56200408935547,21.489999771118164,0.0574
2000-03-23,102.27886199951172,22.260000228881836,0.057300000000000004
2000-03-24,102.88605499267578,23.309999465942383,0.0574
2000-03-27,101.79727935791016,24.530000686645508,0.056900000000000006
2000-03-28,101.21104431152344,24.860000610351562,0.0572
2000-03-29,101.31574249267578,24.100000381469727,0.057300000000000004
2000-03-30,99.61981964111328,25.469999313354492,0.0571
2000-03-31,100.75045013427734,24.110000610351562,0.0572
2000-04-03,101.33667755126953,24.030000686645508,0.056900000000000006
2000-04-04,100.5829849243164,27.1200008392334,0.0567
2000-04-05,99.9548110961914,28.40999984741211,0.057
2000-04-06,100.8237075805664,27.149999618530273,0.0572
2000-04-07,101.4622802734375,24.389999389648438,0.057300000000000004
2000-04-10,101.06448364257812,25.989999771118164,0.057
2000-04-11,100.77132415771484,27.25,0.0567
2000-04-12,98.00762176513672,28.979999542236328,0.0567
2000-04-13,96.64672088623047,29.399999618530273,0.0565
2000-04-14,91.11925506591797,33.4900016784668,0.0565
2000-04-17,94.30174255371094,28.950000762939453,0.0565
2000-04-18,96.79327392578125,26.1200008392334,0.0565
2000-04-19,95.89298248291016,27.020000457763672,0.0565
2000-04-20,96.35359191894531,25.850000381469727,0.056299999999999996
2000-04-24,95.30673217773438,27.3700008392334,0.056100000000000004
2000-04-25,99.26388549804688,25.239999771118164,0.056299999999999996
2000-04-26,98.14376831054688,26.969999313354492,0.0559
2000-04-27,97.81919860839844,26.190000534057617,0.0559
2000-04-28,97.2120132446289,26.200000762939453,0.056600000000000004
2000-05-01,98.53106689453125,25.8799991607666,0.0567
2000-05-02,96.5630111694336,28.5,0.0575
2000-05-03,94.30174255371094,31.6299991607666,0.0574
2000-05-04,95.01361846923828,30.770000457763672,0.057300000000000004
2000-05-05,96.1651611328125,27.530000686645508,0.0579
2000-05-08,95.44281005859375,28.200000762939453,0.0587
2000-05-09,94.67863464355469,28.93000030517578,0.0596
2000-05-10,92.54297637939453,29.8700008392334,0.0596
2000-05-11,94.65765380859375,27.760000228881836,0.0596
2000-05-12,95.68359375,26.049999237060547,0.0596
2000-05-15,97.337646484375,24.860000610351562,0.0594
2000-05-16,98.27984619140625,24.34000015258789,0.0602
2000-05-17,97.25392150878906,23.979999542236328,0.0588
2000-05-18,96.06047821044922,23.959999084472656,0.0575
2000-05-19,94.552978515625,25.440000534057617,0.0571
2000-05-22,93.84114074707031,26.0,0.0571
2000-05-23,92.45919799804688,25.8700008392334,0.0584
2000-05-24,93.96674346923828,24.31999969482422,0.0575
2000-05-25,92.3545150756836,24.579999923706055,0.056799999999999996
2000-05-26,92.45919799804688,24.469999313354492,0.0565
2000-05-30,95.47423553466797,23.6200008392334,0.055999999999999994
2000-05-31,95.68359375,23.649999618530273,0.0548
2000-06-01,97.35855102539062,22.360000610351562,0.0557
2000-06-02,99.05449676513672,21.479999542236328,0.057
2000-06-05,98.5729751586914,22.709999084472656,0.0572
2000-06-06,98.13330078125,23.049999237060547,0.0582
2000-06-07,98.81371307373047,22.479999542236328,0.0575
2000-06-08,98.42640686035156,22.770000457763672,0.0574
2000-06-09,98.21705627441406,22.139999389648438,0.0575
2000-06-12,97.06546783447266,22.31999969482422,0.056900000000000006
2000-06-13,98.88701629638672,21.670000076293945,0.0572
2000-06-14,99.05449676513672,21.479999542236328,0.056600000000000004
2000-06-15,99.26388549804688,20.68000030517578,0.0567
2000-06-16,98.44828796386719,20.5,0.056600000000000004
2000-06-19,99.70747375488281,20.6299991607666,0.0564
2000-06-20,99.35066986083984,20.8799991607666,0.056299999999999996
2000-06-21,99.30870819091797,20.610000610351562,0.0565
2000-06-22,97.79769897460938,22.0,0.0567
2000-06-23,96.95822143554688,22.34000015258789,0.056900000000000006
2000-06-26,98.20694732666016,22.450000762939453,0.056600000000000004
2000-06-27,97.48290252685547,21.799999237060547,0.0567
2000-06-28,97.7557144165039,20.290000915527344,0.0565
2000-06-29,96.83231353759766,19.700000762939453,0.056799999999999996
2000-06-30,97.56683349609375,19.540000915527344,0.0571
2000-07-03,98.90994262695312,19.829999923706055,0.0575
2000-07-05,97.12611389160156,21.15999984741211,0.0582
2000-07-06,97.88159942626953,20.940000534057617,0.058499999999999996
2000-07-07,99.45563507080078,19.219999313354492,0.0587
2000-07-10,99.28775024414062,20.329999923706055,0.059000000000000004
2000-07-11,99.4975814819336,20.110000610351562,0.0593
2000-07-12,100.14818572998047,20.030000686645508,0.0599
2000-07-13,100.58891296386719,20.030000686645508,0.06
2000-07-14,101.5752944946289,19.31999969482422,0.0599
2000-07-17,101.4073715209961,19.450000762939453,0.059800000000000006
2000-07-18,100.5783920288086,19.75,0.059800000000000006
2000-07-19,99.77041625976562,19.649999618530273,0.06
2000-07-20,101.155517578125,18.940000534057617,0.06
2000-07-21,99.18274688720703,18.940000534057617,0.059500000000000004
2000-07-24,98.61613464355469,19.920000076293945,0.059800000000000006
2000-07-25,98.93099975585938,19.389999389648438,0.0602
2000-07-26,97.96558380126953,19.670000076293945,0.06
2000-07-27,97.6297836303711,19.600000381469727,0.0604
2000-07-28,95.42617797851562,20.84000015258789,0.0602
2000-07-31,96.03482055664062,20.739999771118164,0.0603
2000-08-01,96.62237548828125,20.549999237060547,0.060700000000000004
2000-08-02,97.10516357421875,20.0,0.060700000000000004
2000-08-03,97.77669525146484,19.989999771118164,0.0605
2000-08-04,98.30136108398438,18.6200008392334,0.0605
2000-08-07,99.47657775878906,19.030000686645508,0.060599999999999994
2000-08-08,99.85433197021484,18.790000915527344,0.0608
2000-08-09,99.0149154663086,19.18000030517578,0.060700000000000004
2000-08-10,98.53221893310547,19.190000534057617,0.060700000000000004
2000-08-11,98.99390411376953,18.549999237060547,0.0611
2000-08-14,100.25312042236328,17.8799991607666,0.060899999999999996
2000-08-15,100.1692123413086,17.979999542236328,0.061
2000-08-16,99.81236267089844,18.020000457763672,0.060899999999999996
2000-08-17,100.86172485351562,17.479999542236328,0.060899999999999996
2000-08-18,100.52593994140625,17.049999237060547,0.060899999999999996
2000-08-21,101.07160186767578,17.350000381469727,0.060899999999999996
2000-08-22,100.9036636352539,17.469999313354492,0.061
2000-08-23,101.30243682861328,17.3799991607666,0.0611
2000-08-24,101.61723327636719,17.040000915527344,0.0611
2000-08-25,101.5752944946289,16.530000686645508,0.0613
2000-08-28,101.92159271240234,16.540000915527344,0.061399999999999996
2000-08-29,101.9425048828125,16.889999389648438,0.0613
2000-08-30,100.96662902832031,17.690000534057617,0.061399999999999996
2000-08-31,102.309814453125,16.84000015258789,0.0613
2000-09-01,102.41470336914062,17.530000686645508,0.060899999999999996
2000-09-05,101.59626007080078,19.81999969482422,0.060700000000000004
2000-09-06,100.44194793701172,20.790000915527344,0.0603
2000-09-07,101.30243682861328,19.420000076293945,0.0602
2000-09-08,100.60993957519531,18.459999084472656,0.059699999999999996
2000-09-11,100.4629898071289,18.399999618530273,0.059500000000000004
2000-09-12,99.72847747802734,18.59000015258789,0.0592
2000-09-13,99.99076080322266,18.31999969482422,0.0592
2000-09-14,100.49441528320312,18.260000228881836,0.059699999999999996
2000-09-15,98.29583740234375,18.520000457763672,0.059699999999999996
2000-09-18,97.39116668701172,20.25,0.059699999999999996
2000-09-19,98.27482604980469,19.540000915527344,0.0599
2000-09-20,97.54895782470703,19.93000030517578,0.059800000000000006
2000-09-21,96.06566619873047,20.18000030517578,0.059800000000000006
2000-09-22,97.81195831298828,20.739999771118164,0.0599
2000-09-25,97.11766815185547,21.40999984741211,0.0599
2000-09-26,95.87628173828125,21.8799991607666,0.06
2000-09-27,96.38127899169922,21.670000076293945,0.0602
2000-09-28,97.62257385253906,19.469999313354492,0.060700000000000004
2000-09-29,96.69683837890625,20.56999969482422,0.0605
2000-10-02,96.84413146972656,21.229999542236328,0.0603
2000-10-03,95.93946838378906,21.850000381469727,0.060599999999999994
2000-10-04,96.73894500732422,21.540000915527344,0.060599999999999994
2000-10-05,97.0755844116211,21.030000686645508,0.060700000000000004
2000-10-06,94.97162628173828,22.709999084472656,0.060599999999999994
2000-10-09,94.25628662109375,24.020000457763672,
2000-10-10,92.69939422607422,24.860000610351562,0.0605
2000-10-11,91.92090606689453,26.56999969482422,0.0605
2000-10-12,89.62763977050781,30.510000228881836,0.0601
2000-10-13,92.61520385742188,27.600000381469727,0.0602
2000-10-16,93.03604888916016,26.790000915527344,0.060599999999999994
2000-10-17,90.72166442871094,27.84000015258789,0.061200000000000004
2000-10-18,90.3850326538086,28.719999313354492,0.061200000000000004
2000-10-19,93.79342651367188,25.09000015258789,0.061399999999999996
2000-10-20,94.19316101074219,24.239999771118164,0.0613
2000-10-23,94.61397552490234,24.690000534057617,0.0616
2000-10-24,93.98278045654297,24.280000686645508,0.0617
2000-10-25,91.77359771728516,26.649999618530273,0.062
2000-10-26,92.026123046875,28.6200008392334,0.061799999999999994
2000-10-27,93.7723617553711,26.469999313354492,0.0617
2000-10-30,94.61397552490234,25.459999084472656,0.061900000000000004
2000-10-31,96.24446868896484,23.6299991607666,0.061900000000000004
2000-11-01,95.91836547851562,24.280000686645508,0.061799999999999994
2000-11-02,96.0761947631836,23.920000076293945,0.061900000000000004
2000-11-03,96.12881469726562,23.670000076293945,0.062
2000-11-06,96.80207061767578,24.520000457763672,0.062400000000000004
2000-11-07,96.78096771240234,24.90999984741211,0.0623
2000-11-08,94.6349868774414,25.65999984741211,0.0622
2000-11-09,94.2773208618164,27.200000762939453,0.0621
2000-11-10,91.9840316772461,28.530000686645508,0.061900000000000004
2000-11-13,91.26871490478516,29.059999465942383,0.061900000000000004
2000-11-14,93.6672134399414,26.809999465942383,0.061799999999999994
2000-11-15,93.96171569824219,26.149999618530273,0.061900000000000004
2000-11-16,92.48897552490234,25.049999237060547,0.0617
2000-11-17,91.99458312988281,24.809999465942383,0.0617
2000-11-20,90.67960357666016,27.43000030517578,0.061799999999999994
2000-11-21,91.1424789428711,26.6200008392334,0.061799999999999994
2000-11-22,88.96493530273438,27.709999084472656,0.061799999999999994
2000-11-24,90.78477478027344,26.0,0.061799999999999994
2000-11-27,91.58428955078125,26.93000030517578,0.061399999999999996
2000-11-28,90.00634002685547,27.639999389648438,0.061
2000-11-29,89.8380355834961,27.489999771118164,0.060599999999999994
2000-11-30,89.0595474243164,29.649999618530273,0.0603
2000-12-01,89.01747131347656,27.479999542236328,0.0605
2000-12-04,89.77490997314453,27.780000686645508,0.06
2000-12-05,92.72044372558594,24.989999771118164,0.0591
2000-12-06,91.23717498779297,25.06999969482422,0.0592
2000-12-07,89.98530578613281,25.34000015258789,0.0594
2000-12-08,90.19572448730469,22.40999984741211,0.0592
2000-12-11,93.33056640625,23.510000228881836,0.0591
2000-12-12,92.9308090209961,24.8799991607666,0.058899999999999994
2000-12-13,91.65794372558594,23.6299991607666,0.058899999999999994
2000-12-14,90.49027252197266,24.860000610351562,0.058899999999999994
2000-12-15,88.44638061523438,26.549999237060547,0.058499999999999996
2000-12-18,89.62821960449219,27.700000762939453,0.057800000000000004
2000-12-19,87.8027114868164,27.170000076293945,0.0576
2000-12-20,85.25968933105469,31.739999771118164,0.056600000000000004
2000-12-21,85.85061645507812,29.65999984741211,0.0524
2000-12-22,88.42529296875,27.549999237060547,0.0513
2000-12-26,89.37494659423828,28.729999542236328,0.056100000000000004
2000-12-27,90.02916717529297,28.139999389648438,0.0559
2000-12-28,90.30351257324219,26.56999969482422,0.0571
2000-12-29,88.59410858154297,26.850000381469727,0.057300000000000004
2001-01-02,86.99021911621094,29.989999771118164,0.056900000000000006
2001-01-03,91.16879272460938,26.600000381469727,0.0553
2001-01-04,90.18743896484375,26.969999313354492,0.052300000000000006
2001-01-05,87.24343872070312,28.670000076293945,0.0499
2001-01-08,87.91877746582031,29.84000015258789,0.0506
2001-01-09,87.6866455078125,27.989999771118164,0.051
2001-01-10,89.22722625732422,26.799999237060547,0.051500000000000004
2001-01-11,89.31163787841797,25.790000915527344,0.051699999999999996
2001-01-12,89.14280700683594,24.559999465942383,0.0519
2001-01-16,89.71260833740234,25.280000686645508,0.052199999999999996
2001-01-17,90.12417602539062,24.93000030517578,0.052199999999999996
2001-01-18,91.02100372314453,23.3700008392334,0.051399999999999994
2001-01-19,90.50401306152344,23.239999771118164,0.051
2001-01-22,91.10546112060547,23.25,0.051100000000000007
2001-01-23,91.82300567626953,21.56999969482422,0.051
2001-01-24,92.09734344482422,22.030000686645508,0.051399999999999994
2001-01-25,91.86520385742188,22.639999389648438,0.051399999999999994
2001-01-26,91.7597427368164,22.56999969482422,0.0504
2001-01-29,92.24932098388672,22.610000610351562,0.0499
2001-01-30,93.05968475341797,22.56999969482422,0.0489
2001-01-31,92.53294372558594,22.020000457763672,0.048600000000000004
2001-02-01,93.14747619628906,21.65999984741211,0.0487
2001-02-02,91.03374481201172,21.950000762939453,0.0493
2001-02-05,91.70230102539062,22.190000534057617,0.0496
2001-02-06,91.43216705322266,21.979999542236328,0.049400000000000006
2001-02-07,90.95941162109375,21.670000076293945,0.049400000000000006
2001-02-08,89.89915466308594,21.459999084472656,0.0495
2001-02-09,89.03474426269531,22.030000686645508,0.0493
2001-02-12,90.05450439453125,21.920000076293945,0.0493
2001-02-13,89.3183822631836,21.3700008392334,0.0492
2001-02-14,89.18331909179688,21.520000457763672,0.049400000000000006
2001-02-15,90.04776000976562,20.270000457763672,0.0495
2001-02-16,88.06228637695312,22.1200008392334,0.0489
2001-02-20,86.70487976074219,24.690000534057617,0.0492
2001-02-21,84.8342514038086,25.75,0.0489
2001-02-22,84.9625473022461,26.760000228881836,0.048799999999999996
2001-02-23,84.3885269165039,27.209999084472656,0.04769999999999999
2001-02-26,86.1849136352539,25.43000030517578,0.0471
2001-02-27,85.38800811767578,26.489999771118164,0.047
2001-02-28,83.70643615722656,28.350000381469727,0.0473
2001-03-01,84.14539337158203,28.079999923706055,0.0472
2001-03-02,83.47682189941406,27.43000030517578,0.0472
2001-03-05,84.23997497558594,27.1200008392334,0.047
2001-03-06,85.1448745727539,25.889999389648438,0.0467
2001-03-07,85.75270080566406,24.1200008392334,0.045700000000000005
2001-03-08,85.84725952148438,24.290000915527344,0.045599999999999995
2001-03-09,83.30799865722656,25.6200008392334,0.0461
2001-03-12,79.74230194091797,30.31999969482422,0.0454
2001-03-13,81.05238342285156,27.549999237060547,0.0454
2001-03-14,79.45191192626953,29.610000610351562,0.0443
2001-03-15,79.47216033935547,28.559999465942383,0.0441
2001-03-16,77.8781509399414,29.90999984741211,0.0443
2001-03-19,79.46266174316406,29.780000686645508,0.044199999999999996
2001-03-20,77.32965087890625,30.959999084472656,0.0438
2001-03-21,76.01602935791016,31.93000030517578,0.0421
2001-03-22,75.24407196044922,32.84000015258789,0.0416
2001-03-23,77.5192642211914,30.450000762939453,0.04190000000000001
2001-03-26,78.5079345703125,29.040000915527344,0.04190000000000001
2001-03-27,80.1127700805664,27.040000915527344,0.0424
2001-03-28,77.89847564697266,28.579999923706055,0.042300000000000004
2001-03-29,78.19644165039062,29.170000076293945,0.042199999999999994
2001-03-30,79.01580047607422,28.639999389648438,0.042
2001-04-02,77.32965087890625,31.209999084472656,0.0412
2001-04-03,74.74979400634766,34.720001220703125,0.0405
2001-04-04,75.06124877929688,34.06999969482422,0.04
2001-04-05,77.90524291992188,29.940000534057617,0.0401
2001-04-06,76.72026824951172,31.690000534057617,0.0385
2001-04-09,77.57341003417969,31.90999984741211,0.0384
2001-04-10,78.98868560791016,29.440000534057617,0.0385
2001-04-11,79.04289245605469,28.459999084472656,0.0398
2001-04-12,80.47840118408203,26.1200008392334,0.0392
2001-04-16,79.63197326660156,26.329999923706055,0.0405
2001-04-17,80.75601196289062,25.610000610351562,0.04019999999999999
2001-04-18,83.96568298339844,24.1299991607666,0.0382
2001-04-19,85.08295440673828,24.15999984741211,0.0378
2001-04-20,84.30424499511719,25.3799991607666,0.0368
2001-04-23,82.77391052246094,28.15999984741211,0.0366
2001-04-24,82.3270034790039,28.489999771118164,0.0371
2001-04-25,83.40361785888672,27.399999618530273,0.0375
2001-04-26,83.77606201171875,25.959999084472656,0.0374
2001-04-27,85.17096710205078,24.020000457763672,0.037599999999999995
2001-04-30,85.76692199707031,25.479999542236328,0.038599999999999995
2001-05-01,86.03096771240234,24.200000762939453,0.0383
2001-05-02,85.87522888183594,24.229999542236328,0.038
2001-05-03,84.7850341796875,25.780000686645508,0.0375
2001-05-04,86.22736358642578,23.90999984741211,0.0365
2001-05-07,85.48248291015625,24.860000610351562,0.0365
2001-05-08,85.44187927246094,24.440000534057617,0.0362
2001-05-09,85.08295440673828,24.350000381469727,0.0364
2001-05-10,85.33350372314453,24.0,0.0366
2001-05-11,84.7444076538086,23.540000915527344,0.0369
2001-05-14,84.91366577148438,24.260000228881836,0.0363
2001-05-15,85.30643463134766,23.709999084472656,0.0355
2001-05-16,87.31751251220703,21.889999389648438,0.0349
2001-05-17,87.45298767089844,21.469999313354492,0.0349
2001-05-18,87.85248565673828,21.229999542236328,0.0353
2001-05-21,89.14582061767578,20.760000228881836,0.035699999999999996
2001-05-22,89.03070831298828,21.350000381469727,0.0356
2001-05-23,87.52070617675781,22.079999923706055,0.0356
2001-05-24,87.77800750732422,20.56999969482422,0.0362
2001-05-25,86.7419662475586,20.600000381469727,0.0358
2001-05-29,86.05127716064453,22.139999389648438,0.0363
2001-05-30,84.84595489501953,22.760000228881836,0.036000000000000004
2001-05-31,85.2861099243164,22.639999389648438,0.0355
2001-06-01,85.81428527832031,21.59000015258789,0.0359
2001-06-04,86.22736358642578,21.3799991607666,0.036000000000000004
2001-06-05,87.21598815917969,19.579999923706055,0.0355
2001-06-06,86.49142456054688,20.389999389648438,0.0354
2001-06-07,86.80290222167969,19.670000076293945,0.0355
2001-06-08,85.99710845947266,19.920000076293945,0.0356
2001-06-11,85.38768005371094,20.700000762939453,0.0352
2001-06-12,85.23871612548828,20.700000762939453,0.0348
2001-06-13,84.50740814208984,21.450000762939453,0.0347
2001-06-14,82.61141204833984,23.1200008392334,0.0348
2001-06-15,82.74449157714844,22.809999465942383,0.0344
2001-06-18,82.34384155273438,23.170000076293945,0.0344
2001-06-19,82.70376586914062,22.34000015258789,0.034300000000000004
2001-06-20,83.13836669921875,21.709999084472656,0.0341
2001-06-21,84.08223724365234,19.3799991607666,0.034300000000000004
2001-06-22,83.42357635498047,20.020000457763672,0.0337
2001-06-25,82.65619659423828,20.670000076293945,0.0338
2001-06-26,82.54078674316406,21.200000762939453,0.0338
2001-06-27,82.4932632446289,20.8799991607666,0.0344
2001-06-28,82.94820404052734,20.010000228881836,0.0356
2001-06-29,83.25377655029297,19.059999465942383,0.035699999999999996
2001-07-02,84.29279327392578,18.760000228881836,0.0359
2001-07-03,84.27238464355469,18.920000076293945,0.0358
2001-07-05,82.62904357910156,20.09000015258789,0.035699999999999996
2001-07-06,80.84307861328125,21.6299991607666,0.0355
2001-07-09,81.28450775146484,22.479999542236328,0.035699999999999996
2001-07-10,80.30664825439453,23.25,0.0355
2001-07-11,80.38814544677734,24.010000228881836,0.035
2001-07-12,82.29632568359375,22.09000015258789,0.0352
2001-07-13,83.0093002319336,21.139999389648438,0.0354
2001-07-16,81.97035217285156,22.90999984741211,0.0356
2001-07-17,82.7376937866211,22.610000610351562,0.0353
2001-07-18,82.17407989501953,23.600000381469727,0.0346
2001-07-19,82.89388275146484,22.510000228881836,0.0347
2001-07-20,82.39818572998047,22.34000015258789,0.0345
2001-07-23,80.77520751953125,23.739999771118164,0.0348
2001-07-24,79.9942626953125,25.239999771118164,0.0348
2001-07-25,80.87704467773438,24.0,0.0348
2001-07-26,81.72589111328125,23.010000228881836,0.0348
2001-07-27,82.03824615478516,22.0,0.0347
2001-07-30,82.06542205810547,22.690000534057617,0.0349
2001-07-31,82.40496063232422,21.6200008392334,0.0346
2001-08-01,82.92105865478516,20.559999465942383,0.0345
2001-08-02,83.26058197021484,20.09000015258789,0.0345
2001-08-03,82.80561065673828,19.889999389648438,0.0344
2001-08-06,81.69193267822266,21.889999389648438,0.0344
2001-08-07,82.0110855102539,21.010000228881836,0.0344
2001-08-08,80.48998260498047,22.31999969482422,0.0341
2001-08-09,80.72769927978516,21.75,0.0338
2001-08-10,81.00607299804688,20.549999237060547,0.0336
2001-08-13,81.02645111083984,20.420000076293945,0.0337
2001-08-14,80.99250030517578,20.479999542236328,0.0335
2001-08-15,80.2930679321289,20.90999984741211,0.0335
2001-08-16,80.57146453857422,21.540000915527344,0.0332
2001-08-17,79.28123474121094,23.84000015258789,0.0329
2001-08-20,80.01464080810547,22.8700008392334,0.0334
2001-08-21,78.64967346191406,24.399999618530273,0.0331
2001-08-22,79.464599609375,22.440000534057617,0.0331
2001-08-23,79.17937469482422,22.229999542236328,0.0333
2001-08-24,80.82273864746094,19.709999084472656,0.0335
2001-08-27,80.3405990600586,20.559999465942383,0.0337
2001-08-28,79.16580963134766,22.0,0.0333
2001-08-29,78.45955657958984,23.030000686645508,0.0334
2001-08-30,76.95204162597656,25.40999984741211,0.0329
2001-08-31,77.51566314697266,24.920000076293945,0.033
2001-09-04,77.01994323730469,25.850000381469727,0.0336
2001-09-05,77.21009826660156,26.350000381469727,0.0333
2001-09-06,75.22042846679688,28.610000610351562,0.0327
2001-09-07,73.82833099365234,30.989999771118164,0.032
2001-09-10,74.73150634765625,31.84000015258789,0.0319
2001-09-13,,,0.0268
2001-09-14,,,0.0259
2001-09-17,70.82685852050781,41.7599983215332,0.0254
2001-09-18,70.65705871582031,38.869998931884766,0.024300000000000002
2001-09-19,69.23102569580078,40.560001373291016,0.0215
2001-09-20,67.03085327148438,43.7400016784668,0.0218
2001-09-21,66.30769348144531,42.65999984741211,0.022099999999999998
2001-09-24,68.6387939453125,37.75,0.0233
2001-09-25,69.3545150756836,35.810001373291016,0.0235
2001-09-26,69.10906982421875,35.2599983215332,0.0233
2001-09-27,69.70892333984375,34.0,0.0233
2001-09-28,71.18802642822266,31.93000030517578,0.0235
2001-10-01,71.07213592529297,32.31999969482422,0.0232
2001-10-02,71.96509552001953,31.18000030517578,0.0222
2001-10-03,73.17151641845703,31.34000015258789,0.0219
2001-10-04,73.2328872680664,31.969999313354492,0.0217
2001-10-05,73.08973693847656,33.38999938964844,0.0215
2001-10-08,72.61261749267578,35.119998931884766,
2001-10-09,72.22411346435547,34.83000183105469,0.0218
2001-10-10,73.83271026611328,31.600000381469727,0.0218
2001-10-11,74.97779846191406,31.5,0.0223
2001-10-12,74.63703155517578,35.27000045776367,0.022099999999999998
2001-10-15,74.50067138671875,35.310001373291016,0.022099999999999998
2001-10-16,74.97099304199219,32.880001068115234,0.0218
2001-10-17,73.37599182128906,35.08000183105469,0.0218
2001-10-18,73.21924591064453,34.95000076293945,0.0215
2001-10-19,73.17151641845703,34.11000061035156,0.0215
2001-10-22,74.6165771484375,32.25,0.0218
2001-10-23,74.23486328125,32.0,0.0216
2001-10-24,74.03713989257812,30.950000762939453,0.0213
2001-10-25,75.36634063720703,29.459999084472656,0.021
2001-10-26,75.19595336914062,28.420000076293945,0.021
2001-10-29,73.23970794677734,31.639999389648438,0.020499999999999997
2001-10-30,72.36039733886719,33.459999084472656,0.020099999999999996
2001-10-31,72.11503601074219,33.560001373291016,0.020099999999999996
2001-11-01,73.96221160888672,32.310001373291016,0.0202
2001-11-02,74.46662139892578,30.709999084472656,0.0197
2001-11-05,75.44129943847656,30.5,0.0197
2001-11-06,76.61372375488281,28.799999237060547,0.0182
2001-11-07,76.51144409179688,29.1299991607666,0.0177
2001-11-08,76.75000762939453,28.6200008392334,0.0181
2001-11-09,76.831787109375,27.440000534057617,0.018000000000000002
2001-11-12,76.36150360107422,29.350000381469727,
2001-11-13,78.07917022705078,26.469999313354492,0.0181
2001-11-14,78.15413665771484,26.559999465942383,0.0184
2001-11-15,78.29729461669922,25.559999465942383,0.018799999999999997
2001-11-16,77.94964599609375,25.06999969482422,0.0191
2001-11-19,78.91071319580078,24.459999084472656,0.019
2001-11-20,78.24958801269531,24.1200008392334,0.0191
2001-11-21,77.73155975341797,24.190000534057617,0.0192
2001-11-23,78.84941101074219,23.25,0.0191
2001-11-26,79.01976776123047,23.790000915527344,0.0194
2001-11-27,78.67898559570312,24.0,0.018799999999999997
2001-11-28,77.25436401367188,25.899999618530273,0.0184
2001-11-29,78.29729461669922,25.18000030517578,0.0177
2001-11-30,77.73836517333984,23.84000015258789,0.0175
2001-12-03,77.2748794555664,25.770000457763672,0.0175
2001-12-04,78.58353424072266,24.079999923706055,0.0171
2001-12-05,80.02178955078125,23.020000457763672,0.0174
2001-12-06,79.98088836669922,23.709999084472656,0.0172
